IC1,IC2,IC3,IC4,IC5,IC6,IC7,IC8,IC9,IC10,IC11,IC12,IC13,IC14,IC15,IC16,IC17,IC18,IC19,IC20,IC21,IC22,IC23,IC24,IC25,IC26,IC27,IC28,IC29,IC30,IC31
-0.06537322791567728,0.05080357966521745,-0.09494055851553995,-0.012994070996229122,-0.05690288971751577,0.026384711284865962,0.024118680633264854,-0.00622648106606547,0.015124567980190138,0.04951505910855637,0.018881266512171778,0.004270081061293918,0.04321155210278504,0.06848617650563571,-0.001335368828127743,0.05872386346426327,0.0883672281963742,-0.035316555693875484,-0.0005070918098623134,0.07104413936804573,0.011599363078882992,-0.07044500274374028,-0.033142337237423436,-0.034431031082953215,0.11101411016899285,0.02986126899156975,0.0003044498484124722,0.0306153922724571,-0.02047135744179835,-0.024525154644239936,0.010685301436891996
0.09977782828916726,0.024067716136288383,-0.06050995421570513,0.006731164379651877,0.09155358566378871,-0.05797084514280764,0.027066683466018454,0.051684086388734896,-0.022710413505982432,-0.030810536629038075,-0.03405645902625896,0.04795653250281112,0.12873700577951827,-0.004815789190133468,0.05847219854759429,0.04329319590146088,0.08177908018018176,-0.00257034392855526,-0.11662953936919433,0.010958930569467895,0.004608375180020078,0.01200296821715651,0.015356860004427392,0.03937324589600919,0.07392320099833502,0.014616975742105912,0.0007355486734794236,0.06412556774597261,0.028954081069556215,-0.01071343614851725,-0.003718995438108003
0.15639081178771264,-0.005315959707178346,0.01185253071262221,-0.06875041150845979,-0.01152240067243341,-0.01725030584077924,-0.004923662359045153,0.00226157538968071,0.027945556696270975,0.07048277128939437,0.009796906925034897,0.02325171845897981,0.008747861371994124,0.008055606017182854,0.15121606157319478,0.06453796484622483,0.037392467472079395,-0.043627061223612894,0.0009140489703933945,0.11805315095786524,0.051200764592240246,-0.18687065888499166,0.007496143951830965,-0.0007048975209910813,0.04050868338951902,-0.013469672336203628,-0.003131956287271023,-0.043215915216759986,0.05568179106018654,-0.00971848386572985,-0.018611573563108004
0.028722821158678823,0.010947300370859269,-0.07611920588672656,0.006994940464362356,-0.11675891409401076,0.052698371784022376,0.08865578451884566,-0.08788131385210884,0.015766206775408406,0.011157644104133954,-0.015449995176182767,0.0565129023407045,0.021522461370988046,0.10949780783247036,-0.07795359190127872,0.0611535224291469,0.16797561383632542,0.012461506762513624,0.07284016354107928,0.0692463996541041,-0.03251296775579796,0.012599613018071627,-0.08637395705236117,0.015413846577967471,0.04509054392625728,0.046778055253748514,-0.00576479395365593,0.06947675344659406,-0.04110501849829045,-0.023614928766266804,0.049259520186891996
0.03974675536436025,-0.07533439302494044,0.029325264919621646,-0.014259975701142237,0.07296565354871296,-0.042459390901964066,0.055691327271659104,-0.014028961260896599,0.17885451776807554,-0.07396452085086924,-0.014290131545519374,-0.05205034695266769,0.040511248643867154,-0.03839372667566889,-0.01729116165065304,0.07847791297160552,-0.04586339904333831,0.02737243728526203,-0.02981429678235689,0.04718974444368568,-0.08388357962855583,-0.0007906948577212562,0.001237045487359499,0.024921523285270118,-0.03625899839368322,-0.05060829233898419,0.0009199919662679855,0.031094938846026893,-0.05831538078146151,-0.002944188496012353,0.093693113936892
0.060874266415363525,0.0026892746584097037,-0.013257181130586118,0.011146288941486213,0.08307974803550945,-0.08444964791600675,-0.022895107297813952,0.028142643941775906,0.03436388260998693,0.07307073720840468,-0.019414115986177347,0.0033056565200576724,0.06698480779006874,0.016363545142262414,0.038036385675799145,0.05153515320720183,0.1883285694469537,0.06585548261618537,0.04178143325802113,0.048461074944314564,-0.07812217082937527,0.03862366091855515,0.021156216707576222,0.03988456404128586,-0.023937340188529964,0.016646796146020423,0.022162429926862015,-0.021481578004767545,0.045131039065689715,0.0012935120294511298,0.062931395186892
0.08630492570203685,0.020190562806511277,0.09014176728820165,0.011938766968470491,0.05783872107842496,0.019706880842354113,0.019489663131081966,0.08684166886353188,-0.008697075977651146,0.04469866812705574,-0.026059453626025412,-0.001395134093295435,0.033654989842690435,-0.006005330439079442,-0.17158987997640587,0.05887187946051507,0.027877158579374152,0.027620801747315862,-0.020966709854352256,3.556507039299347e-06,-0.08841631874031877,-0.05926270587193345,-0.028623975496958474,0.015986464466485304,0.012249177069249929,0.05711752524269858,0.009482095120177569,0.06886728332632201,-0.021895598084709977,-0.013756924029769886,-0.026912354813108004
0.00365081371340581,-0.003994632147213233,-0.0026298346795847953,-0.042001005222763475,-0.054045726986737014,-0.058206112216818914,0.011481827446930465,-0.007538765987200326,0.04861256406659668,0.1333696578059203,-0.005460308021693486,0.0049936351355117665,0.07560197076040054,-0.023123179723697297,-0.03084401397060308,0.06477546607749117,-0.03811193614537396,-0.04493426510627235,0.046430245078724244,0.03287779523136496,-0.010603683703631203,0.038146711339832724,-0.10221411631383341,-0.009923152590112852,0.011203591450693462,-0.01370030897507059,0.00045225608383192296,-0.06467995710143895,0.025011906847413543,0.194774926275773,-0.100154542313108
-0.0005447496912247203,-0.058676358176141356,-0.027012777948994815,0.021718468589738135,0.08984980798529983,0.017532988368150544,0.025105864133846387,-0.07413784203375075,0.0151957138898834,0.054850255662382816,0.004043424300657169,0.04245347411850024,-0.08935736422695897,-0.021862626366891708,0.11515704559457203,0.06259663907780862,0.08820555433414107,0.01700677082714622,0.05343293846843991,0.012683121156311431,-0.01487182962223119,-0.045512853936428024,-0.02737626010830737,-0.012974257156450918,0.1767924472782299,-0.02088174374139602,-0.004132520889559519,0.05517841684449033,-0.016030858815394376,-0.009685776967853062,-0.025569581375608004
0.007329568666877691,-0.0771756753675627,-0.038768466174562935,0.008041563335897436,0.03735036264664707,-0.030292097967773934,0.013382843026572628,-0.02495374660745349,-0.009252230788121525,-0.04479542269600687,-0.023889177918317656,-0.016280678009087654,0.10911715016181428,-0.022454347245879684,-0.07102857039512489,0.09019357701732005,0.08638487391578455,-0.05618817429189565,-0.0954891518729012,-0.05165013346547353,-0.09987183664820692,-0.028052459138854124,-0.01862094042363656,0.008809013838261657,0.0007117926591457092,0.009418645720519219,0.025816488655368494,0.05445231896967141,0.045145749880742894,-0.02410840905612185,0.087345457686892
-0.0883772979908219,-0.026174202424619576,0.006984471248230174,-0.02618917422980562,0.07171446641770068,-0.026049435467541477,0.01709322781901135,0.00445912360970124,0.06489430022718476,0.03546803322362099,0.0001378174564500641,-0.054953286723301076,-0.016832177071465,-0.06215508728993104,-0.05655409171771519,0.04755181039081968,0.036917711226260794,0.03829018942028999,0.022855073622671498,0.005286759609935819,0.008065063259850102,-0.10728105069639815,-0.04052272558435205,-0.011908507653014386,0.07964965596486993,-0.0658843901192271,0.012771597070111898,0.0030349178031166863,0.014655004963635553,-0.003995858036867559,-0.0005451673131080031
0.012848218098062468,-0.09831741718913352,-0.016736118322638802,-0.012040887966019787,0.040930181314226766,-0.05963615621403089,0.03451969465848123,0.0559666658455021,0.08035330780444909,0.13377334644366567,0.010712597613535409,-0.038017621731467374,0.0180457279043884,-0.07494614321122894,0.01530164548214779,0.03224903945396502,0.008350868542978205,0.04173958601648263,0.0389150862835259,-0.034210230463672484,0.021471982187686735,0.08468352398567563,-0.08752431817544182,-0.01770171572412318,0.09874124214122913,-0.08502774976573613,0.0047062514308127525,-0.09763622669770472,0.04389721911985471,-0.008506148501136054,-0.005916261063108003
0.10953821530307234,0.10751632280819136,0.06095938694241788,0.06830032502860421,0.10982726335897045,-0.001875751822406529,-0.006591333221084576,-0.04598710171389712,-0.011262264443914123,0.07856406992000835,-0.026677150532715257,-0.049157503489624,0.06160959239914041,0.009437295124374382,0.005624468741350938,0.08194067254103275,0.031550490675742816,-0.04091292071732248,-0.03592005613536325,0.10843172073102558,0.019732575782235556,0.03915190549264355,-0.051618034429359354,0.021237995187095276,0.006431577847782279,-0.018310260504540717,0.009284645709165136,-0.10627116419208799,0.027959564481466484,-0.002184881509573135,0.057316160811891996
0.06440752558454292,-0.016116984633538563,0.03270690221362091,-0.025728973426207134,0.1064145781385468,-0.0035492635024357106,0.03424268531069039,-0.007584421329094754,0.17345350157545986,0.008977626179247482,0.01882450650544098,0.042210815668478924,0.03274557745770454,0.03296836338316963,0.038518768148528656,0.013787945562088491,0.005538837987846036,0.11565096088965211,0.0032296310527584805,0.11622315248632513,0.05293862502265461,0.0015558534343114612,0.08809020243430692,0.015905912615151147,0.060207506119825935,0.042636377358169816,-0.0011304021980486853,-0.010642628513282066,0.09715719074075103,0.00643346016496068,0.100040770186892
0.08611858305810703,-0.12931583691501916,-0.01980736772534903,-0.1418140188339963,-0.08335880537248337,0.043154336982192606,-0.10458014672410515,0.033404780096912834,0.03089337208588544,0.03859687952198833,0.05499213865583049,-0.02214641098970687,-0.045214900790024916,0.15102955869073298,0.0010538366229206897,0.014308857207511802,0.008612252992268563,0.06608398912553166,-0.1625160195166239,0.003919883432868686,-0.009640700514624337,-0.12535715708444506,-0.11261135825628123,-0.060125480092434506,0.1360794897592789,0.03846238635887542,-0.007731677763723109,-0.04306675640821662,-0.044910315258004395,-0.030676828812323687,-0.073299073563108
-0.030125068482555622,-0.1264532129601351,-0.05996941356659855,-0.06758644460139152,-0.09091941449988085,-0.011454254328459219,0.004680433255313625,0.012318057234027815,0.03869471732463654,0.09239636600859481,0.053620710373245714,0.06383166290402317,-0.0005097548650053265,0.062012895627401726,0.006617292602904673,0.05281658174884111,0.03946216570192681,-0.018261566719576572,-0.06590073320478154,0.06760182106945296,0.08842309524569159,-0.18269360359219308,-0.1156275010744898,-0.055544194953091236,0.0035604081323880768,0.06517420038614447,-0.020007161950908396,-0.02736057824674878,-0.030467046029983524,-0.03161121966676037,0.011173582686891996
-0.005649375074302032,-0.03124925613503552,-0.015636192968690284,-0.02374685416619859,0.05326108756880562,-0.026441484474725347,0.05681313276330669,-0.03127996564309646,-0.020651461038570205,0.055888450787727334,-0.017855791753198992,-0.018478670895276682,0.06660034649452543,-0.006928637154445122,-0.017628096086673022,0.07856290430703725,0.021851916776960457,-0.0989501293694784,0.006339478148614374,0.0566711966584698,0.030022487998886713,0.04474129808000703,-0.08071306356269044,0.007090680678696145,0.0394024982286552,-0.04962743260753809,-0.0021692434946769265,-0.011861900670523642,-0.017726132108220206,-0.015291818721616484,0.038517332686891996
0.05128737341836507,0.062160609706070916,-0.0459865903113094,-0.002575416572757182,-0.036225155561172895,0.07652619112846973,-0.03413341355047291,-0.12678843712816118,0.07770645467907335,0.08991029949134602,0.016016857808842443,-0.009537369873423752,0.010732807882521548,0.0034530213992793385,0.0008174937390804183,0.06526716543731113,0.08985633678501234,-0.02621535672510028,-0.030682169305040134,0.05625388478232833,0.026110365430135986,0.07090426827130054,-0.0699500567252885,-0.021855732843270467,0.08327502683694261,0.11642884028348094,-0.008755813374165713,-0.03420735431515212,0.06223950203895049,-0.024956228694083878,-0.033260011063108004
0.09593399502996036,0.02767886207517715,0.0017129600430005336,0.02954578337709719,-0.06704798049431254,0.06433236299275201,0.02921672324098563,-0.022553849872751226,0.015844979815277906,-0.034388765243178646,0.0024257536370308496,-0.06798349644818784,0.000147749905005428,-0.024661792706216264,-0.012506068873681383,0.03974546429309217,-0.02833123312134177,0.05040880023403553,-0.07593738988935923,0.0321973997557263,-0.043658708674845614,0.046402569377126605,-0.02595888042469023,-0.004044945858234792,0.25849353959398236,-0.029878943343171666,-0.0006134995044497405,-0.051276903425305165,0.08259496248839364,-0.01977223399458437,0.003361082686891997
0.022154382724479952,0.07953509688230148,-0.014512820291460365,-0.004186136692434346,0.06299149595261387,-0.03513784367198425,0.04904545720399567,-0.006534196046617468,0.03749342158909142,-0.038023734448237166,-0.025617356584024385,-0.014950449794503813,0.006330487679890867,0.02291081698407165,-0.025233838278330357,0.03372012421244478,-0.011131731249027853,0.039554582055636375,0.015226814549632702,0.05852363291047087,-0.002979659997621197,-0.07671675093509175,0.03940550921465706,0.017009805436731393,0.15469613291114234,-0.12952828090435653,0.0071938085259182355,0.030698305389631798,0.06425613914086194,0.0010440138403446555,0.024723387374391996
0.04926332046522318,-0.020739740045482638,0.05982868540759617,0.03990846250920943,0.06997827316996628,-0.09056971830965661,0.1078348691148077,0.04383642504127823,0.19224898884522917,0.016451871437873567,-0.008818167042167441,0.0008861690646505667,0.08757436265928704,-0.06820448490885002,0.03028455133424514,0.05239346991022001,0.030974986221975954,0.05273535069074525,0.050912844594727995,0.004902421272656965,-0.03450070451277043,0.027186347234165003,0.0470459764946357,-0.0022107611754879322,0.020334495752318504,-0.034509883361526696,0.007731216223544455,0.054526006092732324,0.047856270894919346,0.00089043363949231,0.030216551436891996
-0.022747704197814057,-0.004684599916993517,-0.042567315833282264,0.02420305657947958,0.11009894463646304,-0.004745864223553476,0.11474419123909418,0.00045114003352598873,0.07905017314284565,0.07459152102224673,-5.315728548745656e-05,-0.04781960625112032,-0.01674559579369555,0.03214762742667848,0.031374700400089696,0.05905408919750892,0.08289901230070656,0.038173585807250415,-0.06619977436524348,0.025613749125918798,-0.03370589269896212,-0.00897623521087759,0.04451367250495524,0.0014364530326157596,0.06224434182273211,-0.011828430593342197,0.013013133375444458,-0.03520234269751907,0.04398315209382707,-0.0039030188396742046,0.107853270186892
0.017913444168732907,0.08393292284875334,-0.00037848377561404287,0.00936981886835195,0.019993805598542386,-0.037940127789722736,0.06287338817719094,0.05371823245094383,0.05892164014270304,0.01767510045829856,-0.04123657392347265,0.21432515992833198,0.04703960305232916,-0.13669339216790216,-0.04175247316658916,-0.013668648337828134,0.01463613490382944,-0.0432605299778356,-0.13328462321908346,0.09149235414930357,0.06351485070404479,0.0654302292881328,-0.06543876876890543,0.04643531165214167,-0.06337890774509021,-0.02504727670558616,-0.008788818541795468,-0.004222082201261457,-0.004042556347418805,-0.01767143698241866,-0.0939339352873784
0.012375357504291742,-0.005052686697981807,-0.060497341730257684,0.03546447204677823,-0.047768062088324646,-0.12678651229383456,-0.04102010915871529,-0.033364922323438205,0.010129428008295136,-0.01920232919744191,-0.012944601208219214,0.02969010881698418,0.05539389008254148,0.030290155367262702,-0.05719567373541926,0.027796623353122614,-0.03339765905087183,0.04795082930326256,-0.00520682341787728,-0.033978301951298966,-0.01030476801706405,-0.010867438191165818,-0.048380719581258,-0.00012793850176350503,0.01602631030612273,0.01967455174350375,0.005628967968451481,0.018939961390878328,0.024976934560219242,-0.019096515129283585,0.0413199709626216
-0.068967244391375,0.02539208694896719,-0.06001836641378736,0.009175614142058334,0.011751856639302855,-0.11549603461527219,0.07068779389573918,0.004980165269242914,0.03668570409620681,-0.07326235433947127,-0.019442371449139406,0.028868858168953782,0.09729094573788832,-0.05040624099039649,-0.010617631882364172,-0.003951523911679675,-0.020947319754597203,0.11210829344330472,0.014288471353966808,-0.04305338426165644,0.026761712457123256,-0.056731303616157115,-0.045881427118121584,0.023984993832780497,0.005947224312336112,-0.061732705144835434,0.016162722435283005,-0.017486844827799428,0.01477619459868702,-0.004698742942126838,0.0010672854157466004
0.019808749346020813,0.01025830243714878,0.04301149389774404,-0.008857998238284825,-0.01155323004661582,-0.050874573571199413,0.03545521030802739,-0.030580494031507654,-0.013102039376357996,-0.08554510070183693,-0.0296799795051908,-0.11172115467464028,0.047492719237770195,-0.011257824515801741,-0.00488355056130739,0.02915571205608342,0.10292440190497168,0.08103734665795587,0.059779056150409474,-0.004355723327796932,-0.04928899670474901,-0.008689257937978067,-0.07274826807881792,0.0302741381333206,0.04425364187221077,-0.05494690143678235,0.015046157424172089,0.002235022408684628,-0.07064310141512395,-0.0010738459903757232,0.0325309084626216
0.07255358090446559,0.0048960847737641285,-0.015135932339064238,0.004781086925907858,0.10744285365791727,0.0013667642066266827,-0.02428776115718783,-9.836085274060458e-05,-0.04368663720452545,0.03330934984803122,-0.0054887358980298655,0.10957796821817377,-0.02141811776433244,0.014566936945075935,-0.08270877201000364,0.028437707250119654,-0.05157726067876299,-0.001270866289525922,-0.006696674636408296,0.057312519965230506,0.03145616367381448,0.03459823008818026,-0.07097639144385877,0.01081570756976788,-0.024707911965940108,0.040432501284132824,-0.0012466456539286562,0.020283453068870305,-0.058666430709600884,-0.012797365476849223,0.0574332522126216
-0.04497609694505296,-0.016605846751357532,-0.022729282491089936,-0.005703275852231425,0.11718260546436703,-0.008013189421659649,-0.011726130736831633,-0.05198177687317122,0.038795668701148756,0.054495486473864346,-0.0056280324020341966,0.025899773208788113,-0.06596263025629434,-0.02700663056681456,-0.020789127700227283,0.03093452266181066,0.013700320212991822,-0.055705875377844376,0.08022355520306451,0.047373663452187416,0.04235690703034301,-0.021595677582092312,0.01236195854740432,-0.004861817789253389,0.041766865233886966,-0.0652014411814341,0.006782052368809558,-0.022680096519531692,0.021113599817597358,-0.007737451201098484,0.0139762209626216
0.06553747073375646,0.036547264865252005,0.007828934126925946,-0.056417917991569026,0.03737080925428082,-0.016695698270228886,0.07135911433910304,-0.19871247316558585,-0.029406619950868056,-0.06470298770377408,-0.04810977557950566,0.014867648811389435,0.08522306234458998,-0.007330471599921507,-0.021019013851753938,0.040673750878827505,-0.013898051370608434,-0.04061544045871401,0.0964599843417579,-0.02211587089821782,0.050543284799749476,-0.04266989178924148,-0.028349710159637546,0.035956808331420585,-0.011514156812211587,-0.027183167182810407,0.009146222475222695,0.024082074396231196,0.10285045235691057,-0.011187588954887948,0.0364371584626216
0.04914309082846747,-0.003731574462916475,0.013446391039452473,-0.11757864532806023,0.0673963836201709,-0.07597443646580725,0.037551070509865905,0.023563917737834335,0.003724122817246859,0.03140243256473885,-0.02928076710373634,-0.008391731761405811,0.05130880817841395,-0.022232826821032864,0.007733612180343724,0.02761372555061594,-0.09228198336115187,0.034329794780887414,0.047085834965290146,0.04370879832621225,-0.008151277388450557,0.01173550924668052,0.007575930533228599,0.03267394482065088,-0.02380113897193802,0.09819409116482306,-0.007777244266771305,0.04988383633010194,-0.03928272123388648,-0.009796710263085127,-0.005066747787378399
-0.014219693527307979,-0.021935364439076205,-0.06831213998613148,-0.02330132908179155,0.0369810367198903,0.0616228176910762,-0.014943999071914396,0.078970323622881,-0.0377010954762561,0.04050812595187933,0.016690853845206237,0.013462801204837694,0.050414245889815114,0.00034682191456103083,-0.03392192581362685,0.015403983983462332,0.02281769492170718,-0.04132400490565445,-0.10378803882211719,0.005368177701793718,-0.04821107773254277,0.017681009498735422,-0.09751380376835807,-0.023710416726141083,-0.012711380913415282,0.023284989378419458,0.004240485951744495,-0.09721707928353045,-0.11261924693265238,-0.03096564544717562,-0.0621956540373784
-0.056780236764285064,0.03874656374725582,-0.060541785150123664,0.04343957237397822,0.003261550718739843,0.0416673091527379,0.12146300663971203,-0.02473564368517677,-0.005885773458651118,0.0364219258575482,0.014693740217518037,0.2600603521129783,-0.046536577209092225,0.0494251264599162,-0.05686985027366337,-0.026018266941632652,-0.012417051613513367,0.0798230781707152,-0.009786767151470076,-0.02196312542099993,-0.09181868213243534,-0.012947292051279338,-0.0631690690559625,-0.017971671100902843,0.02529140753501236,-0.06908064642061663,0.011651536475851754,-0.008431159734743553,0.007955506129592683,-0.0223242265534814,0.0134879397126216
0.014983985796060487,-0.0340131962445545,-0.017152024858813612,-0.002634941699197474,0.024807397928514014,-0.02883966245331955,0.02717126964852506,0.02875572157913889,0.05416855047354972,-0.05248493872881902,-0.019250325688615493,-0.022102716901930396,-0.04368771792877689,0.08650370061665297,-0.059456729910599,0.018455567552987363,0.002360751399130209,0.025933337275569953,0.03197189353834756,0.14021455104436453,-0.030343444838498837,0.07624773641370884,-0.030361216269536122,0.006227004765638023,0.021552426765679172,-0.1140059128073541,0.0009244678251244809,-0.04599052644881265,-0.11567377843964945,-0.003752797928775223,0.1018668459626216
0.01079738479986183,0.004086763615912406,0.07902269971294149,0.05691743167090011,0.08607048156971446,-0.04867308808378564,0.006071630164748475,-0.05849201341026585,-0.025052688182495376,0.02546946738064533,0.004921321981965397,0.1389478781112734,0.008963981424248401,0.042650588489127415,0.0208888679937589,0.012365663132964595,-0.02184787690138984,0.08855948993369164,0.06077657530971306,0.08349759326653608,0.010104045544632017,0.0025645627904296218,0.05528793288727003,0.03212105680799761,0.023597226336308317,0.09512029136267254,0.012455646192038601,0.00679944335776932,0.07856116531659244,-0.0006253841182420118,0.1292105959626216
-0.04951785361803365,0.002014129297686043,-0.025343191562909484,0.11435644341600212,-0.07172073510942824,-0.04543900530755775,0.010829059559624389,0.0006524396355121175,-0.00034053635161946256,-0.03587347683004156,0.022171054444280792,0.06045840748664265,0.043199493677652925,-0.14011309493342436,0.026933729800788456,0.058773896173515264,0.007645112463841704,-0.10004718425518243,0.000350887903967237,0.05909036044538022,-0.002526776554553365,-0.039712703848390596,-0.08373227223122062,0.0006180118396097707,0.04902045009561069,-0.0604859462204953,-0.0033211597981000923,-0.06028671380217921,-0.060586593142713224,-0.022237413312167522,-0.0709847165373784
0.0348341838789452,0.06207503722865896,0.021377118857681215,0.08004996661428858,0.09415590235244414,-0.049886420394487575,0.04271719483659068,0.04668139648024523,0.022699094650217178,-0.05337175519154654,-0.02112684160251188,0.023686665887604933,0.0842197075449449,-0.025857584464823776,0.0389093140569078,0.026294592674920715,-0.012217824977538237,-0.05618573835395958,0.02688536382175055,0.09222881213663366,-0.007520062226691753,-0.0327771909782282,0.06669133769694734,0.045980636774043876,0.015753618407331724,-0.12735416406884598,0.006886885532321203,-0.09145613814262742,0.0022868812150505648,-0.0034608592702469266,-0.0265511227873784
